n,rho0,seed,rho,solution_time_P1,solution_time_P2,solution_time_D1A,solution_time_D1B,solution_time_D2A,solution_time_D2B,optimal_val_P1,optimal_val_P2,optimal_val_D1A,optimal_val_D1B,optimal_val_D2A,optimal_val_D2B,objective_bound_P1,objective_bound_P2,objective_bound_D1A,objective_bound_D1B,objective_bound_D2A,objective_bound_D2B,relative_gap_P1,relative_gap_P2,relative_gap_D1A,relative_gap_D1B,relative_gap_D2A,relative_gap_D2B,termination_status_P1,termination_status_P2,termination_status_D1A,termination_status_D1B,termination_status_D2A,termination_status_D2B
50,38,3,28,600.083448886871,600.023497819901,607.516659670975,100.820939722937,500.647794815013,158.522156900959,0.000235913049048799,0.000244584801654131,2.5016838178677,-0.103243634341123,-0.103242252051303,-0.103243672580238,-0.105167634468721,-0.104134085122962,2.5016838178677,-0.103243634341123,-0.103242252051303,-0.103243672580238,44678.9814903231,42675.8609769295,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,4,10,600.055818080902,600.030386924744,611.076716525015,113.926181240007,345.285370534984,157.776859923033,0.000771184901997082,0.000770730267922041,6.41700383569575,-0.103619098465157,-0.103616127311328,-0.103619070470607,-0.104829750235613,-0.0934855799808092,6.41700383569575,-0.103619098465157,-0.103616127311328,-0.103619070470607,13693.3353939039,12229.4808147155,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,4,19,600.107705116272,600.029508113861,610.509905031882,119.691411370877,418.286049260991,159.350480947178,0.000346229885207808,0.00037784847461647,1.66706964171023,-0.10361732893614,-0.103617014132144,-0.10361911244715,-0.0890943564450417,-0.104098983878917,1.66706964171023,-0.10361732893614,-0.103617014132144,-0.10361911244715,25832.7169754763,27650.4576231468,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,4,28,600.038803100586,600.017549991608,613.217673643026,106.834670393029,436.409623010084,139.982227225089,0.000262381554544255,0.000299605030475679,2.55486682001242,-0.103617712809248,-0.103617404564501,-0.103619045704425,-0.100177763897909,-0.103924224227221,2.55486682001242,-0.103617712809248,-0.103617404564501,-0.103619045704425,38280.1853685611,34787.0758685932,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,5,10,600.015540122986,600.018580913544,610.356710214168,121.09270138992,417.345593595877,148.484761083033,0.000436006204971195,0.000436741363124266,6.70829697239142,-0.104186449510823,-0.104186618979251,-0.104186837318734,-0.0927856427665879,-0.0959902797785523,6.70829697239142,-0.104186449510823,-0.104186618979251,-0.104186837318734,21380.807866649,22078.7471220673,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,5,19,600.021545171738,600.044764995575,612.032019315055,108.831633148016,404.473259036895,169.168990050908,0.000221816091839918,0.000241632086581948,1.60209139794381,-0.104186946216339,-0.104184651210605,-0.104186371324618,-0.0967199550961942,-0.0958859719702825,1.60209139794381,-0.104186946216339,-0.104184651210605,-0.104186371324618,43703.6692802234,39782.6321067932,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,5,28,600.032346010208,600.038310050964,609.186066607945,112.959485999076,416.415778052993,169.975227679824,0.000212695637356833,0.000175952217355657,2.59921784549759,-0.104186929625194,-0.104184641165732,-0.104186130957025,-0.105016320732044,-0.0979996883182514,2.59921784549759,-0.104186929625194,-0.104184641165732,-0.104186130957025,49473.9890658227,55796.7623318788,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,6,10,600.019082069397,600.019358873367,611.047414031811,120.039431675104,400.705134087009,139.261831948068,0.000716754592680641,0.000670465777140407,7.22069071941697,-0.103985760797041,-0.103984130823993,-0.103984431172093,-0.100321135219089,-0.0944265707858501,7.22069071941697,-0.103985760797041,-0.103984130823993,-0.103984431172093,14096.5807325895,14183.7271648058,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,6,19,600.208472013474,600.044522047043,610.278879111866,101.098564313957,420.281128111994,169.238952281186,0.000301992240889426,0.00034799843388604,1.9163641431747,-0.103985694678286,-0.103983586266004,-0.103985705934757,-0.102486895520902,-0.1060831300086,1.9163641431747,-0.103985694678286,-0.103983586266004,-0.103985705934757,34036.9300413341,30583.7952355095,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,6,28,600.033049106598,600.013921022415,610.389408746036,106.411269152071,396.715862466022,159.647346700076,0.000187352016720826,0.000205456922321352,2.87509115713363,-0.103985338744061,-0.103984697027078,-0.10398502291323,-0.0929095693069763,-0.105370390153603,2.87509115713363,-0.103985338744061,-0.103984697027078,-0.10398502291323,49690.9096326523,51385.8797664627,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,7,10,600.026421070099,600.066565036774,610.484665333992,124.632649402134,379.198874018155,139.049199613975,0.000424797920724505,0.000447967071361771,5.18648261501577,-0.103982019141211,-0.103978714812504,-0.10398200456917,-0.106632977376521,-0.0962979123750614,5.18648261501577,-0.103982019141211,-0.103978714812504,-0.10398200456917,25202.0478618764,21596.6497609581,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,7,19,600.121797800064,600.054230928421,611.506488621002,107.550185582833,407.236612953013,148.842341706855,0.000171517788568124,0.000198108208862468,1.23482062061398,-0.103982126275392,-0.103981178588046,-0.103979705241334,-0.0910680412852241,-0.104905737067636,1.23482062061398,-0.103982126275392,-0.103981178588046,-0.103979705241334,53195.3914725024,53053.7557630763,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,7,28,600.07362818718,600.03803896904,611.598395599052,107.422322547063,419.687212746125,159.047605015105,0.000189220370750309,0.000170913117559142,2.02142506179181,-0.103982099752796,-0.103979527278798,-0.103982069483768,-0.10682025944673,-0.105978538898666,2.02142506179181,-0.103982099752796,-0.103979527278798,-0.103982069483768,56552.8327595804,62107.2586657922,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,8,10,600.020303010941,600.045842170715,610.808146754978,113.134125621058,418.92227073689,138.598576802062,0.000886509127231067,0.000877590821742574,5.4332543062415,-0.103398352253336,-0.103398386763637,-0.103395986032,-0.076090485201618,-0.101404575856636,5.4332543062415,-0.103398352253336,-0.103398386763637,-0.103395986032,8683.15869113271,11654.8810840208,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,8,19,600.042474031448,600.016019105911,610.258271272993,95.1226433659904,396.738462502137,149.144122189144,0.000435444584473144,0.000405695147257641,1.36511281850693,-0.103398794683546,-0.103396431271053,-0.103398271198137,-0.10184471519684,-0.0897250882251681,1.36511281850693,-0.103398794683546,-0.103396431271053,-0.103398271198137,23488.6742029563,22216.3819265965,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,8,28,600.014174938202,600.014837026596,611.339356536046,100.897369423881,417.385508249048,140.090435752179,0.000192175584500345,0.000187812380343128,2.15151161063745,-0.103398797792228,-0.103398596627333,-0.103398722665755,-0.0899881684935942,-0.0939750038291511,2.15151161063745,-0.103398797792228,-0.103398596627333,-0.103398722665755,46926.0152441126,50136.6395748042,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,9,10,600.053051233292,600.090137004852,611.539954080945,125.999620945891,363.759056997951,139.361852880102,0.000711024228337312,0.000738965846348388,8.26456336324576,-0.103665506043497,-0.103664147151277,-0.103666484240609,-0.102265591930173,-0.0902822805084828,8.26456336324576,-0.103665506043497,-0.103664147151277,-0.103666484240609,14482.8561467329,12317.3820284948,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,9,19,600.026170015335,600.016185998917,612.31562446896,113.946321205935,441.044326607836,178.642814991996,0.000252934747484099,0.000252887678303851,2.13120210569424,-0.103666061093677,-0.103666060535282,-0.103666472254458,-0.094840103025687,-0.105395355147658,2.13120210569424,-0.103666061093677,-0.103666060535282,-0.103666472254458,37595.877481859,41776.7459191995,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,9,28,600.082143068314,600.015712022781,613.127259231871,106.706061891047,492.853377755964,148.267055731034,0.000136819090655101,0.000161291589576652,3.24744833199537,-0.103665622504261,-0.103665727731398,-0.103664695381798,-0.100409646633189,-0.103099281103257,3.24744833199537,-0.103665622504261,-0.103665727731398,-0.103664695381798,73488.623000211,64021.0521601688,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,10,10,600.04349899292,600.028981924057,613.937252052827,139.18669144297,401.736339615891,139.789693361847,0.000605035503697171,0.000551731023648916,7.00417376641581,-0.10391479587171,-0.103914623587701,-0.103915929749082,-0.0966035170760105,-0.0888734623226435,7.00417376641581,-0.10391479587171,-0.103914623587701,-0.103915929749082,16066.5865037173,16208.1140108584,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,10,19,600.014328956604,600.049525976181,611.264282050077,120.507865699939,400.278754647123,178.879624066874,0.000201539066711012,0.000200341936040098,1.7898230439447,-0.103915139715084,-0.103914784201268,-0.103915932002914,-0.0978093666006714,-0.107361497623909,1.7898230439447,-0.103915139715084,-0.103914784201268,-0.103915932002914,48631.2193793775,53689.1285399286,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,10,28,600.08478307724,600.022114038467,610.97402367508,106.489543467062,417.214036297053,159.76185282995,0.00017297388988582,0.000124757460513608,2.76345811949105,-0.103915554085976,-0.103913705360749,-0.103915470928783,-0.0924298932740943,-0.106296789129515,2.76345811949105,-0.103915554085976,-0.103913705360749,-0.103915470928783,53535.7487913969,85302.7515564252,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,11,10,600.020752191544,600.036004066467,611.016935284948,114.599675277015,380.890525032999,158.101781985024,0.000902812473150791,0.000848297090282895,6.2093688018864,-0.10338102679318,-0.103378667979939,-0.103381626042339,-0.0966363716567705,-0.103917942807918,6.2093688018864,-0.10338102679318,-0.103378667979939,-0.103381626042339,10803.9251816617,12350.1826303875,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,11,19,600.041154146194,600.023548126221,611.77567528002,100.74849906913,417.862638762919,168.343879895052,0.000535234289527765,0.000459238168929667,1.60087195419978,-0.103381088364443,-0.103379486125302,-0.10338121343339,-0.107334394527045,-0.104118234032105,1.60087195419978,-0.103381088364443,-0.103379486125302,-0.10338121343339,20153.7216368828,22771.9469496122,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,11,28,600.035794973373,600.030552864075,608.346679368056,107.231617369922,396.74357505003,149.431395953987,0.000316161774155621,0.000230184308040947,2.4673656587427,-0.103381479267877,-0.103380072826402,-0.103381608918706,-0.0837995770278899,-0.0836530979854082,2.4673656587427,-0.103381479267877,-0.103380072826402,-0.103381608918706,26605.2842810283,36441.7900626515,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,12,10,600.03599190712,600.018539905548,611.404944899958,127.082266999874,401.577315161936,149.486539679114,0.000639318871459474,0.000671109793484612,8.03102943814144,-0.10386313150019,-0.103861201834228,-0.103863148115984,-0.0923892232589888,-0.0925425189212516,8.03102943814144,-0.10386313150019,-0.103861201834228,-0.103863148115984,14551.1960124182,13889.4752572067,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,12,19,600.023113965988,600.033705949783,609.001891743159,108.296677612001,453.548623782117,159.467403073097,0.000217865883771819,0.000274279608481751,1.6854083604218,-0.103862993552624,-0.103860805082169,-0.103863123299561,-0.105228365207069,-0.105135685283302,1.6854083604218,-0.103862993552624,-0.103860805082169,-0.103863123299561,48399.6067972163,38431.5718821646,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,12,28,600.025062084198,600.031706094742,612.269004252972,107.739649615949,452.758883426199,175.470181677956,0.000121012921297646,0.000106168751892545,3.16823468222037,-0.10386313933438,-0.103861617711069,-0.103862600772463,-0.0839282181897554,-0.0852954332163742,3.16823468222037,-0.10386313933438,-0.103861617711069,-0.103862600772463,69454.7575661974,80439.48944102,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,13,10,600.046191930771,600.01860499382,610.664360895986,113.519206949975,381.150138711091,138.96381661715,0.000640578421448192,0.000642602362022252,6.54615142288268,-0.103472157686408,-0.103470009380501,-0.103472315821296,-0.10544598116021,-0.0980497012474579,6.54615142288268,-0.103472157686408,-0.103470009380501,-0.103472315821296,16561.0573240701,15358.222976165,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,13,19,600.01798415184,600.017961978912,610.857441121945,101.112656050129,423.543492633849,158.712301570922,0.000393663779072993,0.000297570075599557,1.49596879432433,-0.103470647557791,-0.103470280821277,-0.103472325323049,-0.104991671497664,-0.0900181880232721,1.49596879432433,-0.103470647557791,-0.103470280821277,-0.103472325323049,26770.3916080113,30351.0888710498,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,13,28,600.04230093956,600.038207054138,610.730118240928,101.936526247999,480.221787065966,149.438652379904,0.000180305535516162,0.000344663896623807,2.49822654129409,-0.103472693832239,-0.103471553673085,-0.103471409473141,-0.09865795267203,-0.106855228334316,2.49822654129409,-0.103472693832239,-0.103471553673085,-0.103471409473141,54817.0958393491,31102.7332079247,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,14,10,600.059288024902,600.013144016266,609.916883869097,114.479085575789,418.883243822027,149.437692914857,0.000662847752344904,0.000646202501102801,6.80420296720857,-0.103797015195021,-0.103796328214023,-0.103796990415692,-0.0881792651093813,-0.0872063963938265,6.80420296720857,-0.103797015195021,-0.103796328214023,-0.103796990415692,13403.0948354938,13595.2118329782,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,14,19,600.022687911987,600.042230844498,610.182850538055,121.328970930073,385.684006165015,158.761607012944,0.00036469851768774,0.000355736797966636,1.77872296309616,-0.103797280380837,-0.103795655045851,-0.103796360361225,-0.0942261394638937,-0.0960430636440442,1.77872296309616,-0.103797280380837,-0.103795655045851,-0.103796360361225,25936.7212626215,27098.3493956821,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,14,28,600.026809930801,600.017233133316,611.466135851108,102.529376048129,471.906946158037,139.74621231202,0.000195769741033845,0.000167491673338586,2.70075651883368,-0.103797154764967,-0.10379576935642,-0.103796220257462,-0.102224770175852,-0.10344546938825,2.70075651883368,-0.103797154764967,-0.10379576935642,-0.103796220257462,52316.8388413913,61861.5594413065,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,15,10,600.026708126068,600.024621963501,610.595135875978,121.466183735989,471.692578410031,148.231824466027,0.000707125233609398,0.000595684140873437,6.62499775259149,-0.103370219954967,-0.103369264649064,-0.103370237599276,-0.0914908722683308,-0.0926226001310815,6.62499775259149,-0.103370219954967,-0.103369264649064,-0.103370237599276,13038.4256026802,15648.9451163281,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,15,19,600.020232915878,600.026148080826,610.940915257903,107.72558084596,438.382075483911,177.857485432876,0.000187153630305981,0.000181897115265327,1.69033964890222,-0.103369872673756,-0.103368393194006,-0.103370174609605,-0.0919377822240622,-0.0975005220313844,1.69033964890222,-0.103369872673756,-0.103368393194006,-0.103370174609605,49224.2312926293,53702.0166615418,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,15,28,600.014381170273,600.034481048584,611.852442709962,101.297063805163,415.283197800862,149.979891753057,0.000146046350808306,0.000150978725706003,2.61757923506477,-0.103370154326134,-0.103367275195842,-0.103370206723894,-0.0825921131202606,-0.105108712221475,2.61757923506477,-0.103370154326134,-0.103367275195842,-0.103370206723894,56651.9868611213,69718.2271574809,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,16,10,600.041189908981,600.037385940552,608.984068220016,119.640117452014,434.948014009045,148.431162572932,0.000591652737552934,0.000595985379241631,4.60856375247822,-0.103707829796665,-0.103705162072797,-0.103706755736194,-0.105002470610104,-0.0835670540749761,4.60856375247822,-0.103707829796665,-0.103705162072797,-0.103706755736194,17847.3142513279,14121.6617698427,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,16,19,600.03195810318,600.019268035889,609.274123026989,100.872079451103,362.169832888991,148.689201135887,0.000250988343170028,0.000292330104745386,1.12227294087333,-0.103706907671147,-0.103705130205426,-0.103707587398581,-0.104584168507536,-0.0961572336711945,1.12227294087333,-0.103706907671147,-0.103705130205426,-0.103707587398581,41768.9345754544,32993.3736588455,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,16,28,600.029716014862,600.025254011154,610.328269643011,101.125782515854,382.260896668071,138.833461601986,0.00014138897392434,0.000104001946878751,1.81301272257849,-0.103707840865447,-0.103706907606482,-0.103705646697334,-0.104540023870049,-0.0862174292610671,1.81301272257849,-0.103707840865447,-0.103706907606482,-0.103705646697334,74037.8898993857,82999.8224058081,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,17,10,600.023192167282,600.067243099213,611.296346895862,114.385054158978,385.452619502088,148.684244406875,0.000649848965523697,0.000639489417549086,7.25860840298954,-0.103711260884415,-0.103709600053016,-0.10371137090262,-0.103264865451616,-0.101391045899639,7.25860840298954,-0.103711260884415,-0.103709600053016,-0.10371137090262,15990.5947274067,15954.9998040987,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,17,19,600.012567996979,600.019086122513,609.484020708129,118.705193913076,398.747257365147,178.279279329116,0.000344660571141172,0.000202130448505838,1.80270797996249,-0.103711368119414,-0.103710533371782,-0.103711005133037,-0.104815118185417,-0.0980734439376203,1.80270797996249,-0.103711368119414,-0.103710533371782,-0.103711005133037,30511.1137048179,48619.8764770898,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,17,28,600.030605077744,600.041930913925,609.047859665006,100.168379185023,479.831574205076,166.409698389005,0.000171830445393693,0.000129136933607191,2.83085097941355,-0.103709831850834,-0.103709418896798,-0.103711388725192,-0.106798076208367,-0.107065427079075,2.83085097941355,-0.103709831850834,-0.103709418896798,-0.103711388725192,62253.1742897335,83008.4477139184,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,18,10,600.058180093765,600.044396877289,610.582814304158,120.177047767909,399.734240517952,148.870944201015,0.000391337305438444,0.000415622274015759,6.95252974679651,-0.103988155940273,-0.10398679410624,-0.103988135711114,-0.104359293092847,-0.0925279856327314,6.95252974679651,-0.103988155940273,-0.10398679410624,-0.103988135711114,26767.3510658346,22362.5184975584,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,18,19,600.013581991196,600.019037008286,610.76708436897,113.989940016996,416.678062466905,168.577062444994,0.00020334672615091,0.000157405144533863,1.36469781336518,-0.103988159625422,-0.103985839707089,-0.103987574996632,-0.0935248389260434,-0.0945700469194451,1.36469781336518,-0.103988159625422,-0.103985839707089,-0.103987574996632,46092.793046806,60180.6582272155,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,18,28,600.025282144547,600.031410932541,611.324472029926,101.267615931109,434.479152672924,159.014428439084,0.000151431860061022,0.000137158003247634,2.70621983575656,-0.103987800625729,-0.103986459947638,-0.103988155603513,-0.102175688952202,-0.0889255626696719,2.70621983575656,-0.103987800625729,-0.103986459947638,-0.103988155603513,67573.0462341468,64934.3957801136,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,19,10,600.073158979416,600.03861284256,612.19638208719,114.626012199093,401.873697340954,150.013669179054,0.000424084353193663,0.000418604079613264,6.80076531806146,-0.104132561490396,-0.104129716385633,-0.104132688869892,-0.105226951050821,-0.0873576974347729,6.80076531806146,-0.104132561490396,-0.104129716385633,-0.104132688869892,24912.7407338624,20968.811769699,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,19,19,600.031980991364,600.041674137116,612.922227789881,114.256258973153,380.362902138149,159.730914263055,0.000272378374464931,0.000249712043237463,1.68639987349313,-0.104132712332931,-0.104131247143717,-0.104130945567074,-0.105726042994872,-0.105870060201426,1.68639987349313,-0.104132712332931,-0.104131247143717,-0.104130945567074,38915.8726633727,42496.8579283736,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,19,28,600.031752824783,600.02450299263,611.888660490979,106.697132841218,468.788836914115,149.533673447091,0.000152562915266912,0.000174398408116112,2.66072233050068,-0.104131949519221,-0.104131144835609,-0.104131112710681,-0.0988237562314283,-0.106148154864676,2.66072233050068,-0.104131949519221,-0.104131144835609,-0.104131112710681,64875.7392801091,60965.3232625865,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,20,10,600.07555603981,600.08807015419,611.58547391207,132.034632553812,400.086372484919,148.679114561062,0.000790885966176116,0.000777510912775045,7.2921525122462,-0.103489824520745,-0.103489084204706,-0.10348986016601,-0.0891329795060356,-0.100338917025284,7.2921525122462,-0.103489824520745,-0.103489084204706,-0.10348986016601,11370.0165786211,13005.1458155307,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,20,19,600.012358188629,600.038355827332,612.817658147076,120.27790346113,401.753885663115,168.413952222094,0.000412124076005678,0.000365501823781748,1.86187514454968,-0.103489496912422,-0.103489381157497,-0.103489459605048,-0.0929251643890423,-0.0811216731369276,1.86187514454968,-0.103489496912422,-0.103489381157497,-0.103489459605048,22647.8611416437,22294.6014653453,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,20,28,600.032210111618,600.022536039352,612.084151703864,106.240976740839,432.272328431951,159.703682929976,0.000203851831333829,0.000194326922867762,2.86177048838648,-0.103488889099747,-0.103487814857226,-0.103489892125298,-0.105409984823307,-0.104384204601805,2.86177048838648,-0.103488889099747,-0.103487814857226,-0.103489892125298,51809.1183991802,53815.7708573595,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,21,10,600.047931909561,600.020858049393,610.950784709072,120.63476096699,383.944458490005,149.750315085053,0.000457107988221794,0.000470278722992074,7.2052320823163,-0.104098760610233,-0.104096391517633,-0.104098394194968,-0.105373798684997,-0.105842298347867,7.2052320823163,-0.104098760610233,-0.104096391517633,-0.104098394194968,23152.2767923864,22606.2910936012,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,21,19,600.018627166748,600.034319162369,611.243724946864,113.655096892966,402.304571258137,178.87668395997,0.000194912098639435,0.0002774622170236,1.76095254121206,-0.10409800480935,-0.104097925954987,-0.104098649258601,-0.0850954994135002,-0.100496130837259,1.76095254121206,-0.10409800480935,-0.104097925954987,-0.104098649258601,43758.3978149642,36319.7534191516,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,21,28,600.054512023926,600.042629003525,610.578220258933,107.986244387925,416.190661531873,150.769282236928,0.000121275890074024,0.000131387321277761,2.80805790344778,-0.104098815700919,-0.10409783520619,-0.104098778788169,-0.0774678745797726,-0.0904248266082455,2.80805790344778,-0.104098815700919,-0.10409783520619,-0.104098778788169,63977.3910729394,68923.0993134276,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,22,10,600.0145881176,600.05165886879,611.569344691932,126.888160758885,399.893873520894,129.243947222829,0.00080716672803284,0.000804613976468166,7.73496076116252,-0.10371050072274,-0.103709694298108,-0.10371112257293,-0.105834646648756,-0.0906699028863451,7.73496076116252,-0.10371050072274,-0.103709694298108,-0.10371112257293,13211.8693292385,11368.745701428,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,22,19,600.029537916184,600.028956174851,612.094243563013,114.677092850907,418.061659912113,178.666498729028,0.000412406015937325,0.000370925130496996,2.02867709494952,-0.103711217257247,-0.103710296807426,-0.103711075019386,-0.0938029405766798,-0.0984453009705928,2.02867709494952,-0.103711217257247,-0.103710296807426,-0.103711075019386,22845.2890965915,26640.4775456135,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,22,28,600.020970106125,600.028584003448,612.413842737209,108.981507929973,453.775972606847,158.747733308934,9.98994786032235E-05,0.000198706703140598,3.08486124834036,-0.10371121564339,-0.103709261326467,-0.103711114895928,-0.107087428048966,-0.0942822448500503,3.08486124834036,-0.10371121564339,-0.103709261326467,-0.103711114895928,107295.182143334,47547.9438085888,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
