n,rho0,seed,rho,mineigvalQ,solution_time_P1,solution_time_P2,solution_time_D1A,solution_time_D1B,solution_time_D2A,solution_time_D2B,optimal_val_P1,optimal_val_P2,optimal_val_D1A,optimal_val_D1B,optimal_val_D2A,optimal_val_D2B,objective_bound_P1,objective_bound_P2,objective_bound_D1A,objective_bound_D1B,objective_bound_D2A,objective_bound_D2B,relative_gap_P1,relative_gap_P2,relative_gap_D1A,relative_gap_D1B,relative_gap_D2A,relative_gap_D2B,termination_status_P1,termination_status_P2,termination_status_D1A,termination_status_D1B,termination_status_D2A,termination_status_D2B
50,25,4,12,-2.93831229013882E-16,2.90262198448181,3.3721079826355,611.068985227001,181.931025052996,489.394815285996,213.932827379002,0.0242277003101754,0.0242277003101754,27.6957649083713,0.0242277003853233,0.0242279184311752,0.0242277192046395,0.0242277003101754,0.0242277003101754,27.6957649083713,0.0242277003853233,0.0242279184311752,0.0242277192046395,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,4,19,-2.93831229013882E-16,0.0908491611480712,0.148602962493896,610.980687096992,144.847276162007,517.782737303001,179.237758125004,0.0025975442384353,0.0025975442384353,15.2210376408092,0.0025975510090921,0.002597972135801,0.0025980142322189,0.0025975442384353,0.0025975442384353,15.2210376408092,0.0025975510090921,0.002597972135801,0.0025980142322189,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,4,10,-4.47390005929303E-16,600.018896102905,600.01598405838,611.441331031005,256.622662688009,511.705765313993,326.016142872992,0.0574559518048901,0.0574559518048901,34.7752560711191,0.0562791072401901,0.0562758027361562,0.0562768370255621,0.0369823299403351,0.0353294023048365,34.7752560711191,0.0562791072401901,0.0562758027361562,0.0562768370255621,35.6335962096314,38.510456802093,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,4,19,-4.47390005929303E-16,600.015846014023,600.006963968277,611.758876217995,203.42933397599,614.585451795996,288.083419310002,0.014311562344873,0.014311562344873,14.5597776496269,0.0141806542678458,0.0141903386663488,0.0141796968763486,0.0101435827700257,0.0102240322263294,14.5597776496269,0.0141806542678458,0.0141903386663488,0.0141796968763486,29.1231626178146,28.561033519921,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
50,38,4,28,-4.47390005929303E-16,1.25587487220764,1.54673099517822,610.835945257,240.069682016998,612.130401734001,354.921500324999,0.0025671774692244,0.0025671774692244,11.4229122799322,0.002551632841946,0.0025762393160117,0.0025514502909386,0.0025671774692244,0.0025671774692244,11.4229122799322,0.002551632841946,0.0025762393160117,0.0025514502909386,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
50,12,5,3,1.21269256736779E-16,0.388366937637329,0.31284499168396,610.517552366,181.181460672,475.300962002992,267.113303334001,0.251888337636121,0.251888337636121,31.8169693360164,0.251888371406608,0.251888367731823,0.251888398439351,0.251888337636121,0.251888337636121,31.8169693360164,0.251888371406608,0.251888367731823,0.251888398439351,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,5,6,1.21269256736779E-16,0.0828969478607177,0.0796961784362793,610.447709066997,125.931771379997,488.050761345003,215.363748151998,0.0356100661562337,0.0356100661562337,43.3111507707676,0.035610138281261,0.0356100861434059,0.0356100666693224,0.0356100661562337,0.0356100661562337,43.3111507707676,0.035610138281261,0.0356100861434059,0.0356100666693224,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,5,9,1.21269256736779E-16,0.0274028778076171,0.0705540180206298,611.480364393006,170.474699953003,472.094926051999,169.864003442999,0.0034465432822121,0.0034465432822121,33.4524873225815,0.0034465434388693,0.0034467030593996,0.0034465886488545,0.0034465432822121,0.0034465432822121,33.4524873225815,0.0034465434388693,0.0034467030593996,0.0034465886488545,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,5,6,2.66453525910038E-15,18.413446187973,15.5837309360504,610.684635673999,271.805798090005,609.699755235008,365.645949678001,0.0989576342605941,0.0989576342605942,41.1848012328795,0.0989376684244132,0.0990775324172633,0.098937184779641,0.0989576342605941,0.0989576342605942,41.1848012328795,0.0989376684244132,0.0990775324172633,0.098937184779641,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
50,25,5,12,2.66453525910038E-15,5.08160591125488,6.60591292381287,611.71988470701,196.691459939,562.478860239993,303.381742847996,0.0211347528291245,0.0211347528291245,25.2078236180902,0.0211347620312427,0.0211348716886784,0.0211347571257859,0.0211347528291245,0.0211347528291245,25.2078236180902,0.0211347620312427,0.0211348716886784,0.0211347571257859,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,5,19,2.66453525910038E-15,0.115288019180298,0.162658929824829,611.001845385996,170.054714434009,489.483614169003,218.152028904005,0.0021283233237096,0.0021283233237096,11.872583242829,0.0021283284631067,0.0021283310494095,0.0021289225123879,0.0021283233237096,0.0021283233237096,11.872583242829,0.0021283284631067,0.0021283310494095,0.0021289225123879,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,5,10,-9.94147040755252E-16,600.006647109985,600.018567800522,611.527773522001,231.292216592992,601.329680115989,318.947070065988,0.0458050068795379,0.0458050068795379,31.5516728270531,0.044333309046102,0.0443300892274197,0.0443308986107668,0.0281076342261791,0.0239567693212769,31.5516728270531,0.044333309046102,0.0443300892274197,0.0443308986107668,38.6363279016657,47.6983610453754,0,0,0,0,TIME_LIMIT,TIME_LIMIT,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
